D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_53_319.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_53_319.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_53_319.jpg, 0, 1, 0, 30.18991
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_53_425.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_53_425.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_53_425.jpg, 0, 1, 0, 30.19028
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_53_528.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_53_528.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_53_528.jpg, 0, 1, 0, 30.19029
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_53_632.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_53_632.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_53_632.jpg, 0, 1, 0, 30.19025
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_53_739.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_53_739.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_53_739.jpg, 0, 1, 0, 30.19029
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_53_841.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_53_841.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_53_841.jpg, 0, 1, 0, 30.19027
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_53_945.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_53_945.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_53_945.jpg, 0, 1, 0, 30.19032
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_54_050.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_54_050.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_54_050.jpg, 0, 1, 0, 30.19058
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_54_156.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_54_156.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_54_156.jpg, 0, 1, 0, 30.1903
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_54_259.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_54_259.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_54_259.jpg, 0, 1, 0, 30.18991
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_54_365.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_54_365.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_54_365.jpg, -0.1263153, 1, 0, 30.18594
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_54_470.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_54_470.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_54_470.jpg, 0, 1, 0, 30.19022
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_54_575.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_54_575.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_54_575.jpg, 0, 1, 0, 30.19033
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_54_679.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_54_679.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_54_679.jpg, 0, 1, 0, 30.1903
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_54_787.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_54_787.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_54_787.jpg, -0.3230271, 1, 0, 30.16799
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_54_892.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_54_892.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_54_892.jpg, -0.4166346, 1, 0, 30.17101
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_54_998.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_54_998.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_54_998.jpg, -0.124071, 1, 0, 30.19279
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_55_102.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_55_102.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_55_102.jpg, 0, 1, 0, 30.18909
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_55_208.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_55_208.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_55_208.jpg, 0, 1, 0, 30.19021
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_55_310.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_55_310.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_55_310.jpg, 0, 1, 0, 30.19034
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_55_413.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_55_413.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_55_413.jpg, 0, 1, 0, 30.1903
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_55_517.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_55_517.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_55_517.jpg, 0.103422, 1, 0, 30.18755
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_55_624.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_55_624.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_55_624.jpg, 0, 1, 0, 30.19033
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_55_731.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_55_731.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_55_731.jpg, 0, 1, 0, 30.19029
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_55_834.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_55_834.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_55_834.jpg, 0, 1, 0, 30.19034
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_55_938.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_55_938.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_55_938.jpg, 0, 1, 0, 30.18974
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_56_043.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_56_043.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_56_043.jpg, 0, 1, 0, 30.19018
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_56_146.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_56_146.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_56_146.jpg, 0, 1, 0, 30.18969
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_56_249.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_56_249.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_56_249.jpg, 0, 1, 0, 30.19018
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_56_353.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_56_353.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_56_353.jpg, 0, 1, 0, 30.1903
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_56_457.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_56_457.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_56_457.jpg, 0, 1, 0, 30.19025
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_56_561.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_56_561.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_56_561.jpg, -0.2869098, 1, 0, 30.17232
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_56_666.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_56_666.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_56_666.jpg, -0.39856, 1, 0, 30.17636
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_56_770.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_56_770.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_56_770.jpg, -0.08546047, 1, 0, 30.19101
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_56_875.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_56_875.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_56_875.jpg, 0, 1, 0, 30.18921
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_56_977.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_56_977.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_56_977.jpg, 0, 1, 0, 30.19009
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_57_081.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_57_081.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_57_081.jpg, 0, 1, 0, 30.19029
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_57_190.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_57_190.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_57_190.jpg, 0, 1, 0, 30.19031
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_57_294.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_57_294.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_57_294.jpg, 0, 1, 0, 30.19027
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_57_398.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_57_398.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_57_398.jpg, 0, 1, 0, 30.19032
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_57_501.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_57_501.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_57_501.jpg, 0, 1, 0, 30.19027
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_57_605.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_57_605.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_57_605.jpg, 0, 1, 0, 30.19034
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_57_709.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_57_709.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_57_709.jpg, -0.3109515, 1, 0, 30.16753
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_57_812.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_57_812.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_57_812.jpg, -0.0003819205, 1, 0, 30.18955
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_57_914.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_57_914.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_57_914.jpg, 0, 1, 0, 30.19002
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_58_017.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_58_017.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_58_017.jpg, 0, 1, 0, 30.19031
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_58_120.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_58_120.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_58_120.jpg, 0, 1, 0, 30.1903
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_58_223.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_58_223.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_58_223.jpg, -0.2568936, 1, 0, 30.1766
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_58_326.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_58_326.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_58_326.jpg, -0.5579991, 1, 0, 30.1418
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_58_427.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_58_427.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_58_427.jpg, -0.2550201, 1, 0, 30.19378
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_58_529.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_58_529.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_58_529.jpg, 0, 1, 0, 30.18637
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_58_631.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_58_631.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_58_631.jpg, 0, 1, 0, 30.18989
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_58_732.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_58_732.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_58_732.jpg, -0.09310501, 1, 0, 30.19023
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_58_833.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_58_833.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_58_833.jpg, 0, 1, 0, 30.19021
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_58_942.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_58_942.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_58_942.jpg, 0, 1, 0, 30.1903
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_59_049.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_59_049.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_59_049.jpg, 0, 1, 0, 30.19028
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_59_150.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_59_150.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_59_150.jpg, 0, 1, 0, 30.19032
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_59_250.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_59_250.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_59_250.jpg, 0, 1, 0, 30.1903
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_59_350.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_59_350.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_59_350.jpg, 0, 1, 0, 30.19025
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_59_454.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_59_454.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_59_454.jpg, -0.1043913, 1, 0, 30.18735
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_59_564.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_59_564.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_59_564.jpg, -0.4074737, 1, 0, 30.15697
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_59_671.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_59_671.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_59_671.jpg, -0.08631361, 1, 0, 30.19189
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_59_772.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_59_772.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_59_772.jpg, 0, 1, 0, 30.18957
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_59_872.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_59_872.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_59_872.jpg, 0, 1, 0, 30.19039
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_21_59_980.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_21_59_980.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_21_59_980.jpg, 0, 1, 0, 30.19027
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_22_00_084.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_22_00_084.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_22_00_084.jpg, 0, 1, 0, 30.19027
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_22_00_193.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_22_00_193.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_22_00_193.jpg, -0.2997894, 1, 0, 30.17045
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_22_00_294.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_22_00_294.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_22_00_294.jpg, -0.04891559, 1, 0, 30.1908
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_22_00_402.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_22_00_402.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_22_00_402.jpg, 0, 1, 0, 30.18999
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_22_00_503.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_22_00_503.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_22_00_503.jpg, 0, 1, 0, 30.19021
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_22_00_608.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_22_00_608.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_22_00_608.jpg, 0, 1, 0, 30.19034
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_22_00_710.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_22_00_710.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_22_00_710.jpg, -0.3062667, 1, 0, 30.16919
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_22_00_817.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_22_00_817.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_22_00_817.jpg, -0.6039435, 1, 0, 30.13231
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_22_00_925.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_22_00_925.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_22_00_925.jpg, -0.303375, 1, 0, 30.19283
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_22_01_032.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_22_01_032.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_22_01_032.jpg, 0, 1, 0, 30.18581
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_22_01_138.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_22_01_138.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_22_01_138.jpg, 0, 1, 0, 30.18968
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_22_01_243.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_22_01_243.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_22_01_243.jpg, 0, 1, 0, 30.19031
D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\center_2020_04_16_19_22_01_344.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\left_2020_04_16_19_22_01_344.jpg, D:\8th-Semester\Self Driving Car\Data_For_Training_v2\IMG\right_2020_04_16_19_22_01_344.jpg, 0, 1, 0, 30.19031
